jour_fin,fenetre_jours,code_commune,section_naf,nom_commune,libelle_section_naf,nb_creations,nb_immatriculations,nb_transferts,nb_ventes_fonds,nb_modifications,nb_radiations,nb_sauvegardes,nb_redressements,nb_liquidations,nb_plans_cession,nb_defaillances,nb_depots_comptes,nb_evenements,solde_net
2026-09-22,30,34237,G,Roujan,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34239,R,Saint-André-de-Sangonis,"Arts, spectacles et activites recreatives",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34239,H,Saint-André-de-Sangonis,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34239,S,Saint-André-de-Sangonis,Autres activites de services,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34239,I,Saint-André-de-Sangonis,Hebergement et restauration,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34240,Z,Saint-Aunès,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34240,F,Saint-Aunès,Construction,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34240,K,Saint-Aunès,Activites financieres et d'assurance,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34241,L,Saint-Bauzille-de-la-Sylve,Activites immobilieres,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34242,M,Saint-Bauzille-de-Montmel,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34242,N,Saint-Bauzille-de-Montmel,Services administratifs et de soutien,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34242,J,Saint-Bauzille-de-Montmel,Information et communication,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34242,K,Saint-Bauzille-de-Montmel,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34243,F,Saint-Bauzille-de-Putois,Construction,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34243,R,Saint-Bauzille-de-Putois,"Arts, spectacles et activites recreatives",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34243,G,Saint-Bauzille-de-Putois,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34243,M,Saint-Bauzille-de-Putois,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34243,I,Saint-Bauzille-de-Putois,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34244,N,Saint-Brès,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34244,S,Saint-Brès,Autres activites de services,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34245,G,Saint-Chinian,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34246,L,Entre-Vignes,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34246,M,Entre-Vignes,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34247,N,Saint-Clément-de-Rivière,Services administratifs et de soutien,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34247,I,Saint-Clément-de-Rivière,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34247,K,Saint-Clément-de-Rivière,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34247,H,Saint-Clément-de-Rivière,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34247,P,Saint-Clément-de-Rivière,Enseignement,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34247,C,Saint-Clément-de-Rivière,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34248,C,Sainte-Croix-de-Quintillargues,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34248,K,Sainte-Croix-de-Quintillargues,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34248,G,Sainte-Croix-de-Quintillargues,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34249,G,Saint-Drézéry,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34249,C,Saint-Drézéry,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34249,Q,Saint-Drézéry,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34249,F,Saint-Drézéry,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34254,I,Saint-Félix-de-Lodez,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34254,H,Saint-Félix-de-Lodez,Transports et entreposage,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34254,K,Saint-Félix-de-Lodez,Activites financieres et d'assurance,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34255,H,Saint-Gély-du-Fesc,Transports et entreposage,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34256,K,Saint-Geniès-des-Mourgues,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34258,M,Saint-Geniès-de-Fontedit,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34258,C,Saint-Geniès-de-Fontedit,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34258,F,Saint-Geniès-de-Fontedit,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34258,G,Saint-Geniès-de-Fontedit,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34259,S,Saint-Georges-d'Orques,Autres activites de services,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34259,J,Saint-Georges-d'Orques,Information et communication,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34259,Z,Saint-Georges-d'Orques,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34259,C,Saint-Georges-d'Orques,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34259,I,Saint-Georges-d'Orques,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34259,K,Saint-Georges-d'Orques,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34259,G,Saint-Georges-d'Orques,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34261,G,Saint-Guilhem-le-Désert,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34262,F,Saint-Guiraud,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34263,J,Saint-Hilaire-de-Beauvoir,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34263,G,Saint-Hilaire-de-Beauvoir,"Commerce, reparation d'automobiles",0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34263,D,Saint-Hilaire-de-Beauvoir,Production et distribution d'energie,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34265,F,Saint-Jean-de-Cornies,Construction,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34265,L,Saint-Jean-de-Cornies,Activites immobilieres,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34265,N,Saint-Jean-de-Cornies,Services administratifs et de soutien,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34265,Z,Saint-Jean-de-Cornies,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34266,P,Saint-Jean-de-Cuculles,Enseignement,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34267,I,Saint-Jean-de-Fos,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34267,J,Saint-Jean-de-Fos,Information et communication,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34267,F,Saint-Jean-de-Fos,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34268,K,Saint-Jean-de-la-Blaquière,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34269,C,Saint-Jean-de-Minervois,Industrie manufacturiere,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34270,A,Saint-Jean-de-Védas,"Agriculture, sylviculture et peche",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34270,P,Saint-Jean-de-Védas,Enseignement,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34270,B,Saint-Jean-de-Védas,Industries extractives,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34270,D,Saint-Jean-de-Védas,Production et distribution d'energie,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34272,H,Saint-Just,Transports et entreposage,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34272,M,Saint-Just,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34272,L,Saint-Just,Activites immobilieres,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34273,M,Saint-Martin-de-l'Arçon,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34274,Q,Saint-Martin-de-Londres,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34274,I,Saint-Martin-de-Londres,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34274,L,Saint-Martin-de-Londres,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34276,F,Saint-Mathieu-de-Tréviers,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34276,S,Saint-Mathieu-de-Tréviers,Autres activites de services,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34276,Z,Saint-Mathieu-de-Tréviers,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34276,I,Saint-Mathieu-de-Tréviers,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34276,C,Saint-Mathieu-de-Tréviers,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34276,M,Saint-Mathieu-de-Tréviers,"Activites specialisees, scientifiques et techniques",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34279,I,Saint-Nazaire-de-Ladarez,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34280,K,Saint-Nazaire-de-Pézan,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34280,G,Saint-Nazaire-de-Pézan,"Commerce, reparation d'automobiles",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34281,F,Saint-Pargoire,Construction,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34281,A,Saint-Pargoire,"Agriculture, sylviculture et peche",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34281,L,Saint-Pargoire,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34282,L,Saint-Paul-et-Valmalle,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34284,C,Saint-Pons-de-Thomières,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34285,N,Saint-Pons-de-Mauchiens,Services administratifs et de soutien,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34285,H,Saint-Pons-de-Mauchiens,Transports et entreposage,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34287,I,Saint-Saturnin-de-Lucian,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34288,C,Saint-Sériès,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34288,I,Saint-Sériès,Hebergement et restauration,0,0,0,0,0,0,0,0,1,0,1,0,1,-1
2026-09-22,30,34288,G,Saint-Sériès,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34288,F,Saint-Sériès,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34288,M,Saint-Sériès,"Activites specialisees, scientifiques et techniques",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34289,J,Saint-Thibéry,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34289,S,Saint-Thibéry,Autres activites de services,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34289,A,Saint-Thibéry,"Agriculture, sylviculture et peche",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34289,F,Saint-Thibéry,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34289,H,Saint-Thibéry,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34289,R,Saint-Thibéry,"Arts, spectacles et activites recreatives",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34290,S,Saint-Vincent-de-Barbeyrargues,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34293,I,La Salvetat-sur-Agout,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34293,S,La Salvetat-sur-Agout,Autres activites de services,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34294,F,Saturargues,Construction,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34295,G,Saussan,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34295,J,Saussan,Information et communication,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34295,N,Saussan,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34295,F,Saussan,Construction,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34296,M,Saussines,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34296,K,Saussines,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34297,D,Sauteyrargues,Production et distribution d'energie,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34298,N,Sauvian,Services administratifs et de soutien,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34298,J,Sauvian,Information et communication,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34298,Z,Sauvian,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34298,R,Sauvian,"Arts, spectacles et activites recreatives",0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34298,S,Sauvian,Autres activites de services,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34299,G,Sérignan,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34299,J,Sérignan,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34299,S,Sérignan,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34299,K,Sérignan,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34299,N,Sérignan,Services administratifs et de soutien,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34299,P,Sérignan,Enseignement,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34299,R,Sérignan,"Arts, spectacles et activites recreatives",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34300,L,Servian,Activites immobilieres,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34300,M,Servian,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34300,N,Servian,Services administratifs et de soutien,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34301,Z,Sète,Secteur non renseigne,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34301,S,Sète,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34302,I,Siran,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34305,I,Le Soulié,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34307,C,Sussargues,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34307,K,Sussargues,Activites financieres et d'assurance,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34307,H,Sussargues,Transports et entreposage,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34309,M,Teyran,"Activites specialisees, scientifiques et techniques",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34309,F,Teyran,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34309,I,Teyran,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34309,J,Teyran,Information et communication,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34310,G,Thézan-lès-Béziers,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34310,I,Thézan-lès-Béziers,Hebergement et restauration,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34311,L,Tourbes,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34311,M,Tourbes,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34311,G,Tourbes,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34320,E,Vailhauquès,"Eau, assainissement, dechets",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34322,C,Valflaunès,Industrie manufacturiere,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2026-09-22,30,34322,L,Valflaunès,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34322,F,Valflaunès,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34322,J,Valflaunès,Information et communication,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34324,N,Valras-Plage,Services administratifs et de soutien,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34324,K,Valras-Plage,Activites financieres et d'assurance,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34324,M,Valras-Plage,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34324,E,Valras-Plage,"Eau, assainissement, dechets",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34324,L,Valras-Plage,Activites immobilieres,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34324,I,Valras-Plage,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34324,Z,Valras-Plage,Secteur non renseigne,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34325,F,Valros,Construction,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34325,L,Valros,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34325,N,Valros,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34325,A,Valros,"Agriculture, sylviculture et peche",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34325,Z,Valros,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34326,G,Vélieux,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34327,H,Vendargues,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34327,L,Vendargues,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34327,R,Vendargues,"Arts, spectacles et activites recreatives",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34329,K,Vendres,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34329,F,Vendres,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34329,M,Vendres,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34329,Z,Vendres,Secteur non renseigne,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34329,J,Vendres,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34329,S,Vendres,Autres activites de services,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34329,H,Vendres,Transports et entreposage,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34329,I,Vendres,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34331,C,Verreries-de-Moussans,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34332,J,Vias,Information et communication,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34332,S,Vias,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34332,N,Vias,Services administratifs et de soutien,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34332,H,Vias,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34333,Z,Vic-la-Gardiole,Secteur non renseigne,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2026-09-22,30,34333,M,Vic-la-Gardiole,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34336,G,Villeneuve-lès-Béziers,"Commerce, reparation d'automobiles",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34336,N,Villeneuve-lès-Béziers,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34336,I,Villeneuve-lès-Béziers,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34336,J,Villeneuve-lès-Béziers,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34337,J,Villeneuve-lès-Maguelone,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34337,P,Villeneuve-lès-Maguelone,Enseignement,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34337,Z,Villeneuve-lès-Maguelone,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34337,H,Villeneuve-lès-Maguelone,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34337,I,Villeneuve-lès-Maguelone,Hebergement et restauration,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34337,S,Villeneuve-lès-Maguelone,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34337,G,Villeneuve-lès-Maguelone,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34340,F,Villetelle,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34340,M,Villetelle,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34340,L,Villetelle,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34340,K,Villetelle,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34340,H,Villetelle,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34341,I,Villeveyrac,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34341,M,Villeveyrac,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34341,G,Villeveyrac,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34343,S,Viols-le-Fort,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34344,Z,La Grande-Motte,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34344,H,La Grande-Motte,Transports et entreposage,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34344,D,La Grande-Motte,Production et distribution d'energie,0,0,0,0,1,0,0,0,0,0,0,0,1,0
